transcript_id	gene_symbol	gene_family	n_conditions	n_MANE_higher	n_CDS_higher	n_equal	n_CDS_zero	frac_MANE_higher	frac_CDS_higher	frac_CDS_zero	median_ratio_mane_over_cds	median_tpm_mane	median_tpm_cds	classification
ENST00000372141.7	NRG3		22	20	0	0	2	0.909	0.0	0.091	23.6572	51.5866	10.8442	MANE_strongly_inflated
ENST00000300849.5	ZNF668		22	18	0	0	4	0.818	0.0	0.182	23.646	50.8307	1.9834	MANE_strongly_inflated
ENST00000368068.8	MED23		22	20	0	0	2	0.909	0.0	0.091	23.5085	51.5887	10.7615	MANE_strongly_inflated
ENST00000281419.8	ASAP2		22	20	0	0	2	0.909	0.0	0.091	23.4585	51.5938	10.7883	MANE_strongly_inflated
ENST00000339746.9	ANKRD6		22	20	0	0	2	0.909	0.0	0.091	23.3469	51.575	10.7778	MANE_strongly_inflated
ENST00000471951.7	ZMYND8		22	22	0	0	0	1.0	0.0	0.0	23.1769	51.5699	10.8543	MANE_strongly_inflated
ENST00000366661.9	TTC13		22	19	0	0	3	0.864	0.0	0.136	23.1579	51.5854	10.8765	MANE_strongly_inflated
ENST00000448116.7	SHC1		22	20	0	0	2	0.909	0.0	0.091	22.9341	51.548	10.7817	MANE_strongly_inflated
ENST00000360375.8	LRRCC1		22	22	0	0	0	1.0	0.0	0.0	22.8865	51.5864	10.8167	MANE_strongly_inflated
ENST00000392844.8	ORC3	olfactory_receptor	22	18	0	0	4	0.818	0.0	0.182	22.7747	51.5825	10.8598	MANE_strongly_inflated
ENST00000298786.5	SHLD2		22	22	0	0	0	1.0	0.0	0.0	22.6548	51.5675	10.7093	MANE_strongly_inflated
ENST00000301454.9	SLC25A23		22	21	0	0	1	0.955	0.0	0.045	22.5931	51.5512	6.6877	MANE_strongly_inflated
ENST00000393791.8	ARHGAP9		22	19	0	0	3	0.864	0.0	0.136	22.5594	51.5831	10.6261	MANE_strongly_inflated
ENST00000361924.7	GOLGA4		22	20	0	0	2	0.909	0.0	0.091	22.4887	51.5523	10.7853	MANE_strongly_inflated
ENST00000291574.9	TRAPPC10		22	18	0	0	4	0.818	0.0	0.182	22.3979	51.5519	10.9232	MANE_strongly_inflated
ENST00000377604.8	RBM10		22	18	0	0	4	0.818	0.0	0.182	22.3243	51.5857	2.0581	MANE_strongly_inflated
ENST00000312358.12	SPEG		22	22	0	0	0	1.0	0.0	0.0	22.3222	51.5533	9.9263	MANE_strongly_inflated
ENST00000366534.9	CATSPERE		22	18	0	0	4	0.818	0.0	0.182	22.2745	51.5858	10.7888	MANE_strongly_inflated
ENST00000405460.9	ADGRV1		22	22	0	0	0	1.0	0.0	0.0	22.1998	51.5736	10.7607	MANE_strongly_inflated
ENST00000380647.8	CNTLN		22	20	0	0	2	0.909	0.0	0.091	22.1822	51.5875	10.8899	MANE_strongly_inflated
ENST00000342711.6	CDC42BPG		22	22	0	0	0	1.0	0.0	0.0	22.0224	51.5894	10.9065	MANE_strongly_inflated
ENST00000370425.8	HFM1		22	18	0	0	4	0.818	0.0	0.182	21.8935	51.5883	10.9248	MANE_strongly_inflated
ENST00000334504.12	COL4A6		22	21	0	0	1	0.955	0.0	0.045	21.6588	51.5898	10.7926	MANE_strongly_inflated
ENST00000253458.12	GSE1		22	20	0	0	2	0.909	0.0	0.091	21.5699	51.5902	10.7858	MANE_strongly_inflated
ENST00000460012.7	PLCH1		22	20	0	0	2	0.909	0.0	0.091	21.4635	51.5515	10.7722	MANE_strongly_inflated
ENST00000688051.1	SMG7		22	19	0	0	3	0.864	0.0	0.136	21.4521	51.5512	10.7899	MANE_strongly_inflated
ENST00000394835.8	EFCAB5		22	22	0	0	0	1.0	0.0	0.0	21.3959	51.5697	10.765	MANE_strongly_inflated
ENST00000355303.10	ANO1		22	18	0	0	4	0.818	0.0	0.182	21.2985	51.5881	10.8108	MANE_strongly_inflated
ENST00000238789.10	ATAD2B		22	22	0	0	0	1.0	0.0	0.0	21.2323	51.5525	10.8036	MANE_strongly_inflated
ENST00000685392.1	CREM		22	18	0	0	4	0.818	0.0	0.182	21.157	51.5841	10.484	MANE_strongly_inflated
ENST00000315082.9	RHOT2		22	20	0	0	2	0.909	0.0	0.091	21.1546	51.5825	10.7668	MANE_strongly_inflated
ENST00000359988.4	NRAP		22	18	0	0	4	0.818	0.0	0.182	21.1272	51.5915	10.7905	MANE_strongly_inflated
ENST00000356518.7	ADAM33		22	18	0	0	4	0.818	0.0	0.182	21.0906	51.5858	10.8032	MANE_strongly_inflated
ENST00000358350.9	FRYL		22	22	0	0	0	1.0	0.0	0.0	20.9421	51.5915	10.7646	MANE_strongly_inflated
ENST00000348261.11	CACNA1H		22	22	0	0	0	1.0	0.0	0.0	20.9072	51.5718	10.7934	MANE_strongly_inflated
ENST00000409874.9	TDRD9		22	21	0	0	1	0.955	0.0	0.045	20.8919	51.5881	10.7913	MANE_strongly_inflated
ENST00000689528.1	TANC2		22	20	0	0	2	0.909	0.0	0.091	20.819	51.5729	10.7692	MANE_strongly_inflated
ENST00000376140.4	ABI1		22	20	0	0	2	0.909	0.0	0.091	20.7347	51.5557	10.7936	MANE_strongly_inflated
ENST00000392521.7	CIT		22	20	0	0	2	0.909	0.0	0.091	20.4468	51.5907	10.788	MANE_strongly_inflated
ENST00000521022.6	INTS9		22	20	0	0	2	0.909	0.0	0.091	20.2317	51.5828	10.8021	MANE_strongly_inflated
ENST00000326165.11	CD300LF		22	21	0	0	1	0.955	0.0	0.045	20.1892	51.5484	10.9182	MANE_strongly_inflated
ENST00000684578.1	TRIM9		22	20	0	0	2	0.909	0.0	0.091	20.1026	51.5691	10.7096	MANE_strongly_inflated
ENST00000439140.6	CATSPERT		22	20	0	0	2	0.909	0.0	0.091	20.0962	51.5511	10.9538	MANE_strongly_inflated
ENST00000450536.7	REPS1		22	20	0	0	2	0.909	0.0	0.091	20.0761	51.5938	10.7812	MANE_strongly_inflated
ENST00000611957.5	GOLGA2		22	18	0	0	4	0.818	0.0	0.182	20.0682	51.5876	10.7816	MANE_strongly_inflated
ENST00000407559.8	DYNC2I1		22	22	0	0	0	1.0	0.0	0.0	20.0394	51.5866	10.7881	MANE_strongly_inflated
ENST00000080059.12	HDAC7		22	18	0	0	4	0.818	0.0	0.182	20.0247	51.5874	10.8	MANE_strongly_inflated
ENST00000695335.1	SCMH1		22	19	0	0	3	0.864	0.0	0.136	19.953	51.5669	10.9024	MANE_strongly_inflated
ENST00000329956.11	LRRC36		22	21	0	0	1	0.955	0.0	0.045	19.9423	51.5822	11.2241	MANE_strongly_inflated
ENST00000397041.8	ATP2A3		22	22	0	0	0	1.0	0.0	0.0	19.8978	51.5692	10.7774	MANE_strongly_inflated
ENST00000613206.2	IQSEC1		22	19	0	0	3	0.864	0.0	0.136	19.8556	51.5904	10.8281	MANE_strongly_inflated
ENST00000379068.8	POLA1		22	20	0	0	2	0.909	0.0	0.091	19.8346	51.5889	10.8038	MANE_strongly_inflated
ENST00000399603.6	CACNA1C		22	22	0	0	0	1.0	0.0	0.0	19.7848	51.5538	10.7759	MANE_strongly_inflated
ENST00000453908.8	SH3D21		22	21	0	0	1	0.955	0.0	0.045	19.7197	51.5828	10.8864	MANE_strongly_inflated
ENST00000409816.8	MYO7B		22	20	0	0	2	0.909	0.0	0.091	19.6694	51.59	10.9434	MANE_strongly_inflated
ENST00000648724.3	CES4A		22	20	0	0	2	0.909	0.0	0.091	19.6298	51.585	8.0636	MANE_strongly_inflated
ENST00000451782.7	TLE3		22	22	0	0	0	1.0	0.0	0.0	19.5818	51.5511	10.778	MANE_strongly_inflated
ENST00000638797.2	CCDC187		22	22	0	0	0	1.0	0.0	0.0	19.4785	51.5531	10.778	MANE_strongly_inflated
ENST00000454389.6	SLC4A7		22	22	0	0	0	1.0	0.0	0.0	19.4421	51.5525	10.8255	MANE_strongly_inflated
ENST00000680143.1	FBRSL1		22	22	0	0	0	1.0	0.0	0.0	19.4161	51.5504	10.798	MANE_strongly_inflated
ENST00000506447.5	CEP192		22	22	0	0	0	1.0	0.0	0.0	19.3721	51.5905	10.7987	MANE_strongly_inflated
ENST00000378103.7	GBA2		22	22	0	0	0	1.0	0.0	0.0	19.3104	51.5862	10.7863	MANE_strongly_inflated
ENST00000393847.6	DPEP2		22	20	0	0	2	0.909	0.0	0.091	19.2582	51.9333	10.9169	MANE_strongly_inflated
ENST00000370360.8	GLMN		22	18	0	0	4	0.818	0.0	0.182	19.2435	51.6212	9.0876	MANE_strongly_inflated
ENST00000619571.5	IFFO1		22	22	0	0	0	1.0	0.0	0.0	19.2032	51.5455	10.8263	MANE_strongly_inflated
ENST00000338791.11	IMPDH1		22	20	0	0	2	0.909	0.0	0.091	19.1221	51.5831	10.7883	MANE_strongly_inflated
ENST00000382199.7	IGF2BP2		22	19	0	0	3	0.864	0.0	0.136	19.091	51.5495	10.7732	MANE_strongly_inflated
ENST00000440928.6	RGS7		22	20	0	0	2	0.909	0.0	0.091	19.0825	51.5828	10.7593	MANE_strongly_inflated
ENST00000248929.14	SGSM3		22	21	0	0	1	0.955	0.0	0.045	19.0484	51.5845	10.8026	MANE_strongly_inflated
ENST00000367278.8	LGR6		22	20	0	0	2	0.909	0.0	0.091	19.0248	51.5863	10.7765	MANE_strongly_inflated
ENST00000680483.1	TTC39A		22	19	0	0	3	0.864	0.0	0.136	18.9271	51.5836	10.9207	MANE_strongly_inflated
ENST00000438925.7	MMS19		22	22	0	0	0	1.0	0.0	0.0	18.9142	51.5859	10.8396	MANE_strongly_inflated
ENST00000380548.9	ADAMTSL1		22	21	0	0	1	0.955	0.0	0.045	18.8211	51.5523	10.9296	MANE_strongly_inflated
ENST00000341776.7	JARID2		22	18	0	0	4	0.818	0.0	0.182	18.7898	51.5513	10.7365	MANE_strongly_inflated
ENST00000400345.8	NEDD4L		22	18	0	0	4	0.818	0.0	0.182	18.6944	51.5526	10.8155	MANE_strongly_inflated
ENST00000294618.12	DOCK6		22	20	0	0	2	0.909	0.0	0.091	18.6893	51.5896	10.7614	MANE_strongly_inflated
ENST00000317647.12	NOSTRIN		22	21	0	0	1	0.955	0.0	0.045	18.6073	51.58	10.8628	MANE_strongly_inflated
ENST00000370794.7	USP33		22	18	0	0	4	0.818	0.0	0.182	18.524	51.5876	1.6158	MANE_strongly_inflated
ENST00000413139.2	ADAM22		22	20	0	0	2	0.909	0.0	0.091	18.3948	51.5529	10.7895	MANE_strongly_inflated
ENST00000620267.2	PKD1L3		22	21	0	0	1	0.955	0.0	0.045	18.3768	51.551	10.8254	MANE_strongly_inflated
ENST00000326047.9	KIF15		22	22	0	0	0	1.0	0.0	0.0	18.3605	51.5881	10.8061	MANE_strongly_inflated
ENST00000204604.6	CHRD		22	21	0	0	1	0.955	0.0	0.045	18.3361	51.5861	10.8304	MANE_strongly_inflated
ENST00000323776.11	MYCBPAP		22	19	0	0	3	0.864	0.0	0.136	18.3106	51.585	10.7592	MANE_strongly_inflated
ENST00000277165.11	FAM120A		22	21	0	0	1	0.955	0.0	0.045	18.2953	51.5506	10.8102	MANE_strongly_inflated
ENST00000680298.1	SMPD4		22	20	0	0	2	0.909	0.0	0.091	18.2391	51.5865	10.7835	MANE_strongly_inflated
ENST00000367609.8	ADGRG6		22	21	0	0	1	0.955	0.0	0.045	18.1963	51.5518	10.7808	MANE_strongly_inflated
ENST00000381125.9	PFKP		22	20	0	0	2	0.909	0.0	0.091	18.123	51.5832	10.7241	MANE_strongly_inflated
ENST00000380672.9	BNC2		22	22	0	0	0	1.0	0.0	0.0	17.9638	51.5918	10.7683	MANE_strongly_inflated
ENST00000361510.8	OPA1		22	20	0	0	2	0.909	0.0	0.091	17.8788	51.5709	10.8315	MANE_strongly_inflated
ENST00000503057.6	LIMCH1		22	22	0	0	0	1.0	0.0	0.0	17.8394	51.5617	11.152	MANE_strongly_inflated
ENST00000289968.11	ARHGAP17		22	20	0	0	2	0.909	0.0	0.091	17.8353	51.5859	10.891	MANE_strongly_inflated
ENST00000355526.10	DPF1		22	20	0	0	2	0.909	0.0	0.091	17.8318	51.5815	10.8544	MANE_strongly_inflated
ENST00000588872.3	PODNL1		22	19	0	0	3	0.864	0.0	0.136	17.778	51.5826	10.6958	MANE_strongly_inflated
ENST00000356924.9	ABCD4		22	18	0	0	4	0.818	0.0	0.182	17.6936	51.5847	10.7096	MANE_strongly_inflated
ENST00000238146.9	DDX55		22	20	0	0	2	0.909	0.0	0.091	17.6363	51.9103	10.8904	MANE_strongly_inflated
ENST00000602212.6	NPAS1		22	21	0	0	1	0.955	0.0	0.045	17.6306	51.5802	10.6471	MANE_strongly_inflated
ENST00000361434.8	ADGRL1		22	20	0	0	2	0.909	0.0	0.091	17.4889	51.5523	10.7808	MANE_strongly_inflated
ENST00000683729.1	ATXN7L2		22	22	0	0	0	1.0	0.0	0.0	17.213	51.5823	10.8302	MANE_strongly_inflated
ENST00000679501.2	TCERG1		22	20	0	0	2	0.909	0.0	0.091	17.1996	51.588	10.7737	MANE_strongly_inflated
ENST00000350721.9	ATR		22	22	0	0	0	1.0	0.0	0.0	17.166	51.5906	10.7877	MANE_strongly_inflated
ENST00000297405.10	CSMD3		22	22	0	0	0	1.0	0.0	0.0	17.141	51.5918	10.7858	MANE_strongly_inflated
ENST00000372492.9	CFAP57		22	20	0	0	2	0.909	0.0	0.091	17.1403	51.5871	10.8214	MANE_strongly_inflated
ENST00000367851.9	ADCY10		22	19	0	0	3	0.864	0.0	0.136	17.1141	51.5888	10.7911	MANE_strongly_inflated
ENST00000430969.6	TNRC18		22	22	0	0	0	1.0	0.0	0.0	17.0712	51.5533	10.7833	MANE_strongly_inflated
ENST00000357081.8	AGTPBP1		22	20	0	0	2	0.909	0.0	0.091	16.9875	51.5877	10.8178	MANE_strongly_inflated
ENST00000233078.9	DAZAP1		22	21	0	0	1	0.955	0.0	0.045	16.9328	51.5808	10.8247	MANE_strongly_inflated
ENST00000232603.10	MORC1		22	19	0	0	3	0.864	0.0	0.136	16.87	51.5865	10.7944	MANE_strongly_inflated
ENST00000610761.2	MAPK8IP3		22	22	0	0	0	1.0	0.0	0.0	16.8552	51.5703	10.7888	MANE_strongly_inflated
ENST00000394095.7	SENP7		22	21	0	0	1	0.955	0.0	0.045	16.7935	51.5696	10.7936	MANE_strongly_inflated
ENST00000398449.8	ABCG1		22	18	0	0	4	0.818	0.0	0.182	16.4501	51.5845	10.8169	MANE_strongly_inflated
ENST00000556826.6	SLC35F4		22	18	0	0	4	0.818	0.0	0.182	16.4376	51.6079	10.9599	MANE_strongly_inflated
ENST00000323662.9	WDR97		22	18	0	0	4	0.818	0.0	0.182	16.3976	51.5519	10.7779	MANE_strongly_inflated
ENST00000359785.10	PTPN22		22	21	0	0	1	0.955	0.0	0.045	16.3896	51.5862	10.9314	MANE_strongly_inflated
ENST00000327475.11	DNAH8		22	22	0	0	0	1.0	0.0	0.0	16.373	51.592	10.7672	MANE_strongly_inflated
ENST00000409856.8	CCDC74A		22	22	0	0	0	1.0	0.0	0.0	16.3411	51.5701	11.3995	MANE_strongly_inflated
ENST00000309295.9	EHBP1L1		22	22	0	0	0	1.0	0.0	0.0	16.334	51.5506	10.8304	MANE_strongly_inflated
ENST00000539706.6	NFASC		22	18	0	0	4	0.818	0.0	0.182	16.2153	56.7694	1.8609	MANE_strongly_inflated
ENST00000330494.12	CHD3		22	22	0	0	0	1.0	0.0	0.0	16.1956	51.5902	10.7714	MANE_strongly_inflated
ENST00000302631.8	SCAMP3		22	18	0	0	4	0.818	0.0	0.182	16.1664	52.1898	10.7266	MANE_strongly_inflated
ENST00000691995.1	NEK10		22	22	0	0	0	1.0	0.0	0.0	16.1466	51.5718	10.7244	MANE_strongly_inflated
ENST00000283351.10	TRAPPC8		22	21	0	0	1	0.955	0.0	0.045	16.1049	51.5707	10.8028	MANE_strongly_inflated
ENST00000182290.9	TSPAN32		22	19	0	0	3	0.864	0.0	0.136	16.0502	52.5725	10.7811	MANE_strongly_inflated
ENST00000311812.7	SNX31		22	20	0	0	2	0.909	0.0	0.091	16.0237	51.5823	10.9453	MANE_strongly_inflated
ENST00000368199.8	SH2D2A		22	19	0	0	3	0.864	0.0	0.136	16.0025	52.0088	10.7949	MANE_strongly_inflated
ENST00000282272.15	ANKRD44		22	22	0	0	0	1.0	0.0	0.0	15.9912	51.5706	10.7935	MANE_strongly_inflated
ENST00000355286.12	EYA4		22	18	0	0	4	0.818	0.0	0.182	15.9507	51.5511	10.7873	MANE_strongly_inflated
ENST00000505667.6	PALLD		22	21	0	0	1	0.955	0.0	0.045	15.9494	51.5511	10.7219	MANE_strongly_inflated
ENST00000677713.2	TRPM3		22	22	0	0	0	1.0	0.0	0.0	15.8705	51.5917	10.3221	MANE_strongly_inflated
ENST00000314250.11	TNS2		22	20	0	0	2	0.909	0.0	0.091	15.8627	51.5883	10.7869	MANE_strongly_inflated
ENST00000294413.13	RHCE		22	20	0	0	2	0.909	0.0	0.091	15.8576	51.575	10.9776	MANE_strongly_inflated
ENST00000355710.8	RET		22	22	0	0	0	1.0	0.0	0.0	15.8378	51.551	10.7022	MANE_strongly_inflated
ENST00000359015.5	MAP3K5		22	20	0	0	2	0.909	0.0	0.091	15.7525	51.5885	3.5122	MANE_strongly_inflated
ENST00000368559.8	NUP210L		22	18	0	0	4	0.818	0.0	0.182	15.7138	51.5892	10.8027	MANE_strongly_inflated
ENST00000356083.8	COL27A1		22	22	0	0	0	1.0	0.0	0.0	15.6715	51.5904	10.8798	MANE_strongly_inflated
ENST00000431877.7	ITPRID2		22	20	0	0	2	0.909	0.0	0.091	15.6623	51.5507	10.9105	MANE_strongly_inflated
ENST00000682941.1	ATP11C		22	20	0	0	2	0.909	0.0	0.091	15.6293	51.5712	10.8007	MANE_strongly_inflated
ENST00000395386.7	PHF20L1		22	20	0	0	2	0.909	0.0	0.091	15.584	51.5515	10.7546	MANE_strongly_inflated
ENST00000321725.10	STAB1		22	22	0	0	0	1.0	0.0	0.0	15.5469	51.5905	10.7867	MANE_strongly_inflated
ENST00000374867.7	NRP1		22	22	0	0	0	1.0	0.0	0.0	15.5224	51.551	10.8136	MANE_strongly_inflated
ENST00000378719.7	SEPTIN8		22	18	0	0	4	0.818	0.0	0.182	15.4836	52.8665	10.7419	MANE_strongly_inflated
ENST00000216373.10	SOS2		22	22	0	0	0	1.0	0.0	0.0	15.4717	51.5701	4.5469	MANE_strongly_inflated
ENST00000389418.9	PTPRN2		22	21	0	0	1	0.955	0.0	0.045	15.3999	51.5883	10.8177	MANE_strongly_inflated
ENST00000271971.7	CAPN9		22	20	0	0	2	0.909	0.0	0.091	15.3392	51.5829	10.8203	MANE_strongly_inflated
ENST00000684901.1	SEC16A		22	22	0	0	0	1.0	0.0	0.0	15.3154	51.5528	10.7827	MANE_strongly_inflated
ENST00000283441.13	ZDHHC11		22	18	0	0	4	0.818	0.0	0.182	15.2906	52.4082	10.8834	MANE_strongly_inflated
ENST00000452863.10	WT1		22	20	0	0	2	0.909	0.0	0.091	15.2818	51.5468	10.8923	MANE_strongly_inflated
ENST00000298910.12	LRRK2		22	20	0	0	2	0.909	0.0	0.091	15.2453	51.5909	10.8642	MANE_strongly_inflated
ENST00000359947.9	PTPRF		22	20	0	0	2	0.909	0.0	0.091	15.2172	51.5716	10.7805	MANE_strongly_inflated
ENST00000439055.6	ACOXL		22	22	0	0	0	1.0	0.0	0.0	15.1726	51.5834	10.96	MANE_strongly_inflated
ENST00000264605.8	MLPH		22	22	0	0	0	1.0	0.0	0.0	15.1056	51.5761	10.726	MANE_strongly_inflated
ENST00000611870.5	CNTNAP4		22	20	0	0	2	0.909	0.0	0.091	15.0598	51.5515	10.9502	MANE_strongly_inflated
ENST00000304895.9	GUSB		22	22	0	0	0	1.0	0.0	0.0	15.0443	51.5809	10.7525	MANE_strongly_inflated
ENST00000685419.1	TTLL3		22	22	0	0	0	1.0	0.0	0.0	14.9983	51.5673	10.734	MANE_strongly_inflated
ENST00000312428.11	DNAH7		22	22	0	0	0	1.0	0.0	0.0	14.9817	51.5729	10.7337	MANE_strongly_inflated
ENST00000398212.7	TBC1D32		22	20	0	0	2	0.909	0.0	0.091	14.9783	51.5885	10.8016	MANE_strongly_inflated
ENST00000590508.6	ZSWIM4		22	22	0	0	0	1.0	0.0	0.0	14.9653	51.55	10.784	MANE_strongly_inflated
ENST00000256707.8	KIDINS220		22	22	0	0	0	1.0	0.0	0.0	14.9646	51.5637	10.7785	MANE_strongly_inflated
ENST00000652429.1	HMBS		22	18	0	0	4	0.818	0.0	0.182	14.9529	52.4279	10.8037	MANE_strongly_inflated
ENST00000389916.5	KIF19		22	20	0	0	2	0.909	0.0	0.091	14.909	51.5862	10.7863	MANE_strongly_inflated
ENST00000675598.1	FRMPD4		22	22	0	0	0	1.0	0.0	0.0	14.8834	51.5906	10.8142	MANE_strongly_inflated
ENST00000319449.9	RUFY1		22	22	0	0	0	1.0	0.0	0.0	14.8583	51.5832	10.8163	MANE_strongly_inflated
ENST00000410020.8	DYSF		22	22	0	0	0	1.0	0.0	0.0	14.7913	51.5896	8.0694	MANE_strongly_inflated
ENST00000672756.2	AFF3		22	22	0	0	0	1.0	0.0	0.0	14.7616	51.5724	10.7648	MANE_strongly_inflated
ENST00000419617.7	STK3		22	22	0	0	0	1.0	0.0	0.0	14.7473	51.5653	11.016	MANE_strongly_inflated
ENST00000440411.8	PAN2		22	21	0	0	1	0.955	0.0	0.045	14.7182	51.5878	10.7996	MANE_strongly_inflated
ENST00000325106.9	TTC29		22	18	0	0	4	0.818	0.0	0.182	14.7057	51.5807	2.7185	MANE_strongly_inflated
ENST00000446231.7	SMG1		22	22	0	0	0	1.0	0.0	0.0	14.6883	51.5541	10.7832	MANE_strongly_inflated
ENST00000627582.3	DNM3		22	21	0	0	1	0.955	0.0	0.045	14.687	51.5523	10.7884	MANE_strongly_inflated
ENST00000426824.8	BAIAP3		22	22	0	0	0	1.0	0.0	0.0	14.686	51.5938	10.7655	MANE_strongly_inflated
ENST00000278070.7	PPRC1		22	22	0	0	0	1.0	0.0	0.0	14.6841	51.5699	10.8016	MANE_strongly_inflated
ENST00000261336.7	PZP		22	22	0	0	0	1.0	0.0	0.0	14.6564	51.5879	10.8145	MANE_strongly_inflated
ENST00000367649.8	RASAL2		22	22	0	0	0	1.0	0.0	0.0	14.6546	51.5911	10.8127	MANE_strongly_inflated
ENST00000342854.10	TCF7		22	18	0	0	4	0.818	0.0	0.182	14.643	51.5474	10.9245	MANE_strongly_inflated
ENST00000426726.8	RUNDC3A		22	22	0	0	0	1.0	0.0	0.0	14.6144	51.5986	10.766	MANE_strongly_inflated
ENST00000358359.8	PPIP5K2		22	18	0	0	4	0.818	0.0	0.182	14.5965	51.5921	10.7843	MANE_strongly_inflated
ENST00000532777.6	ZNF7		22	22	0	0	0	1.0	0.0	0.0	14.595	51.5837	11.0404	MANE_strongly_inflated
ENST00000649586.2	ABCB4		22	20	0	0	2	0.909	0.0	0.091	14.5761	51.5875	10.7858	MANE_strongly_inflated
ENST00000258530.8	APPL2		22	22	0	0	0	1.0	0.0	0.0	14.5599	51.5851	10.7921	MANE_strongly_inflated
ENST00000276692.11	TATDN1		22	21	0	0	1	0.955	0.0	0.045	14.5257	53.9753	11.1963	MANE_strongly_inflated
ENST00000679879.1	BLTP1		22	22	0	0	0	1.0	0.0	0.0	14.497	51.5922	10.7807	MANE_strongly_inflated
ENST00000255882.11	PI4KA		22	21	0	0	1	0.955	0.0	0.045	14.4892	51.5898	10.8563	MANE_strongly_inflated
ENST00000534061.6	NAALAD2		22	20	0	0	2	0.909	0.0	0.091	14.4673	51.5859	3.4305	MANE_strongly_inflated
ENST00000282020.9	GRID2		22	22	0	0	0	1.0	0.0	0.0	14.4603	51.5511	10.8171	MANE_strongly_inflated
ENST00000682961.1	SHOC1		22	22	0	0	0	1.0	0.0	0.0	14.4572	51.5886	10.7822	MANE_strongly_inflated
ENST00000650836.2	KDM1B		22	22	0	0	0	1.0	0.0	0.0	14.3941	51.5879	10.8055	MANE_strongly_inflated
ENST00000639893.2	INTS6L		22	20	0	0	2	0.909	0.0	0.091	14.3799	51.5868	10.905	MANE_strongly_inflated
ENST00000439765.4	CCDC188		22	18	0	0	4	0.818	0.0	0.182	14.3337	52.3312	10.7398	MANE_strongly_inflated
ENST00000572933.6	DNAH2		22	22	0	0	0	1.0	0.0	0.0	14.2853	51.592	8.8398	MANE_strongly_inflated
ENST00000262316.10	RHBDF1		22	22	0	0	0	1.0	0.0	0.0	14.2431	51.5846	10.7674	MANE_strongly_inflated
ENST00000628224.3	DCTN1		22	18	0	0	4	0.818	0.0	0.182	14.1563	51.5877	10.7844	MANE_strongly_inflated
ENST00000518137.6	ENDOV		22	20	0	0	2	0.909	0.0	0.091	14.1537	51.5628	10.9264	MANE_strongly_inflated
ENST00000382409.4	DEAF1		22	20	0	0	2	0.909	0.0	0.091	14.1447	51.5808	10.4649	MANE_strongly_inflated
ENST00000381232.8	SIPA1L1		22	22	0	0	0	1.0	0.0	0.0	14.1087	51.5524	10.795	MANE_strongly_inflated
ENST00000495027.6	DNAH12		22	19	0	0	3	0.864	0.0	0.136	14.0906	51.5916	10.7756	MANE_strongly_inflated
ENST00000315576.8	ADGRE2		22	22	0	0	0	1.0	0.0	0.0	14.0387	51.5519	10.7441	MANE_strongly_inflated
ENST00000415673.7	SP140L		22	20	0	0	2	0.909	0.0	0.091	14.0038	51.5832	11.0227	MANE_strongly_inflated
ENST00000343632.9	GGA1		22	18	0	0	4	0.818	0.0	0.182	13.9871	51.5838	10.8172	MANE_strongly_inflated
ENST00000409933.6	AFTPH		22	20	0	0	2	0.909	0.0	0.091	13.9562	51.5872	10.7804	MANE_strongly_inflated
ENST00000346798.8	APP		22	18	0	0	4	0.818	0.0	0.182	13.9054	51.5862	10.7733	MANE_strongly_inflated
ENST00000274487.9	ADAMTS19		22	22	0	0	0	1.0	0.0	0.0	13.8771	51.5699	10.7931	MANE_strongly_inflated
ENST00000525445.6	IRF7		22	20	0	0	2	0.909	0.0	0.091	13.8148	51.6611	21.5772	MANE_strongly_inflated
ENST00000424869.6	ZEB1		22	20	0	0	2	0.909	0.0	0.091	13.8106	51.5893	10.7819	MANE_strongly_inflated
ENST00000361516.8	FCRL2		22	20	0	0	2	0.909	0.0	0.091	13.7758	51.583	10.7291	MANE_strongly_inflated
ENST00000389398.10	VWA3A		22	20	0	0	2	0.909	0.0	0.091	13.7594	51.5879	21.5399	MANE_strongly_inflated
ENST00000285928.3	LRGUK		22	21	0	0	1	0.955	0.0	0.045	13.7424	51.5849	10.8849	MANE_strongly_inflated
ENST00000358658.8	NAALADL1		22	20	0	0	2	0.909	0.0	0.091	13.7376	51.5835	10.8208	MANE_strongly_inflated
ENST00000563197.6	INO80E		22	22	0	0	0	1.0	0.0	0.0	13.7323	54.5481	10.8007	MANE_strongly_inflated
ENST00000502412.2	ZFP62		22	22	0	0	0	1.0	0.0	0.0	13.7281	51.5869	10.8083	MANE_strongly_inflated
ENST00000428343.6	RFX8		22	21	0	0	1	0.955	0.0	0.045	13.6765	51.5805	10.7549	MANE_strongly_inflated
ENST00000261654.10	ADGRD1		22	19	0	0	3	0.864	0.0	0.136	13.6457	51.57	10.7799	MANE_strongly_inflated
ENST00000267935.13	COMMD4		22	20	0	0	2	0.909	0.0	0.091	13.6193	52.5175	11.0124	MANE_strongly_inflated
ENST00000355499.9	YY1AP1		22	18	0	0	4	0.818	0.0	0.182	13.6136	51.547	3.1067	MANE_strongly_inflated
ENST00000396625.5	COL4A4		22	18	0	0	4	0.818	0.0	0.182	13.5474	51.5723	10.8182	MANE_strongly_inflated
ENST00000371380.8	PLCE1		22	22	0	0	0	1.0	0.0	0.0	13.487	51.5536	10.797	MANE_strongly_inflated
