database	cell_type	n_markers	n_markers_in_uf	n_markers_affected	frac_affected	affected_markers
CellMarker2	Conventional T(Tconv) cell	11	11	11	1.0	CD3E;CD4;CD40LG;DUSP1;FOXP3;IKZF2;IL17A;IL2RA;IL7R;ITGA4;TRAT1
CellMarker2	Dental pulp stem cell	11	11	11	1.0	ALDH1A1;ANPEP;CD14;CD34;CD44;CD9;ITGB1;MCAM;NT5E;PTPRC;THY1
CellMarker2	Exausted T(Tex) cell	11	11	11	1.0	BATF;BTLA;CTLA4;ENTPD1;GZMB;HAVCR2;ITGAE;LAG3;PDCD1;TOX;TOX2
CellMarker2	Hypertrophic chondrocyte	12	11	11	1.0	BHLHE41;COL10A1;CRISPLD1;IBSP;MEF2C;PLCG2;RMRP;RNU6-2;S100A1;SCIN;WWP2
CellMarker2	KLRF+ natural killer cell	11	11	11	1.0	CD3D;CD69;CD8A;CD8B;GZMA;GZMB;GZMH;GZMK;IFNG;KLRF1;TIGIT
CellMarker2	Natural regulatory T cell	11	11	11	1.0	ANXA2;CD74;CTLA4;FOXP3;HLA-DPB1;HLA-DRB1;IL2RA;ITGB1;LGALS1;LGALS3;VIM
CellMarker2	Nucleus pulposus cell	11	11	11	1.0	ACAN;CA12;CD24;COL2A1;FOXF1;KRT18;KRT19;KRT8;PAX1;PTN;SOX9
CellMarker2	Osteoclast	12	11	11	1.0	ACP5;CALCR;CTSK;DCSTAMP;MMP9;NCAM1;OCSTAMP;RUNX2;SIGLEC15;THNSL2;TNFRSF11A
CellMarker2	Perivascular cell	11	11	11	1.0	ACTA2;CAV1;CLEC4M;ITGB1;MCAM;MYH11;PDGFRB;RGS5;S100A4;TAGLN;THY1
CellMarker2	Retinal ganglion cell	11	11	11	1.0	GAP43;NEFL;NEFM;NGF;NHLH2;PCP4;PRKCA;RBPMS;SLC17A6;SNCG;THY1
CellMarker2	Vascular smooth muscle cell(VSMC)	11	11	11	1.0	ACTA2;CDKN1A;CEBPB;CNN1;FBN1;IGFBP5;KAT14;MYH11;PDGFRB;RGS5;TAGLN
PanglaoDB	Ionocytes	11	11	11	1.0	ASCL3;CFTR;CLCNKB;FOXI1;FOXN4;KCNMA1;SCGB1A1;SLC12A2;SLC9A4;SLC9A7;TFCP2L1
PanglaoDB	Urothelial cells	11	11	11	1.0	IVL;NAT1;PIEZO1;SLC14A1;TRPV1;UMODL1;UPK1A;UPK1B;UPK2;UPK3A;UPK3B
CellMarker2	Basal epithelial cell	10	10	10	1.0	ACTA2;ITGA6;ITGB1;ITGB4;KRT14;KRT17;KRT5;MYLK;SCPEP1;TP63
CellMarker2	CD14+ monocyte	10	10	10	1.0	ALOX5AP;CD14;CD4;F5;FCGR3A;IL1R2;LYZ;NR4A1;S100A9;THBS1
CellMarker2	CD8+ mucosal-associated invariant T cell(CD8+ MAIT)	10	10	10	1.0	CD3E;CD4;CD8A;CD8B;KLRB1;NCR3;RORA;RORC;SLC4A10;ZBTB16
CellMarker2	Collecting duct & Ureteric Bud cell	10	10	10	1.0	ADH1C;AQP2;CALB1;CAPS;ELF5;GATA2;KRT18;KRT8;PHLDA2;RET
CellMarker2	Cone photoreceptor cell	10	10	10	1.0	ARR3;GNAT2;GNGT2;GRK7;GUCA1C;OPN1LW;PDE6C;PDE6H;RXRG;THRB
CellMarker2	Dysfunctional T cell	10	10	10	1.0	BTLA;CD200;CTLA4;ENTPD1;HAVCR2;LAG3;PDCD1;TIGIT;TOX;TOX2
CellMarker2	Epithelial-mesenchymal cell	10	10	10	1.0	CDH1;CDH11;CDH2;EPCAM;FOXC2;SNAI1;TWIST1;VIM;ZEB1;ZEB2
CellMarker2	Erythroid lineage cell	10	10	10	1.0	AHSP;ALAS2;CA1;HBA1;HBA2;HBB;HBD;HBM;SLC25A37;SLC4A1
CellMarker2	Immature neuron	10	10	10	1.0	CBX8;CUX2;DCX;EBF2;GAD2;GNG8;LHX2;OLIG2;TBR1;TUBB3
CellMarker2	Lake et al.Science.Ex2	10	10	10	1.0	ADCY8;BEND4;CLMN;COL5A2;LAMA2;OVOL2;PAH;PCED1B;SYT10;TRHDE
CellMarker2	Mature neutrophil	10	10	10	1.0	CD101;CEACAM8;FCGR3A;FUT4;HMOX1;HMOX2;MME;SOD2;SRXN1;TXNRD1
CellMarker2	Memory T(Tm) cell	10	10	10	1.0	CCR7;CD27;CD28;CXCL13;IL7R;ITGAE;LEF1;PTPRC;SELL;TCF7
CellMarker2	Migratory langerhans cell	10	10	10	1.0	BIRC3;CCL22;CCR7;CD40;CD83;CLPTM1;IDO1;IL7R;IRF4;NUB1
CellMarker2	Motor neuron	10	10	10	1.0	ACHE;ALDH1A2;CHAT;LMO1;MNX1;PRPH;SLC18A3;SLC5A7;SLIT2;SLIT3
CellMarker2	Mural cell	10	10	10	1.0	ACTA2;CD248;FOXF2;IL7R;MCAM;MS4A1;NOTCH3;PDGFRB;RGS5;SLC2A1
CellMarker2	Naive CD8 T cell	10	10	10	1.0	CCR7;LEF1;MAL;MYC;NOSIP;RCAN3;SELL;SOCS3;TCF7;TSHZ2
CellMarker2	Naive IL7R+ T cell	10	10	10	1.0	CD3D;CD40LG;CD69;CD8A;CD8B;GZMA;GZMH;GZMK;IFNG;IL9R
CellMarker2	Neurogenic retinal progenitor cell	10	10	10	1.0	ASCL1;DCX;EFNB2;FZD3;GPM6A;GPM6B;ISLR2;NEUROG2;RTN4;RUFY3
CellMarker2	Purkinje cell	10	10	10	1.0	ABAT;ATP2B2;ENPP1;HDAC6;ITPR1;PCP4;PDE1B;PDE5A;PDE9A;S100A1
CellMarker2	Regulatory chondrocyte	10	10	10	1.0	ANXA1;BMP2;CKS2;EIF5A;FOSL1;HMOX1;PGK1;TMEM176A;TUBA1A;TUBB4B
CellMarker2	Spermatogenic cell	10	10	10	1.0	ADGRA3;CD9;DDX4;EPCAM;GFRA1;KIT;LIN28A;NANOG;UCHL1;UTF1
CellMarker2	Squamous cell	10	10	10	1.0	CLCA2;KRT13;LGALS7;S100A7;SERPINB5;SOX2;SPRR3;TP63;VEGFA;VWF
CellMarker2	Tuft progenitor cell	10	10	10	1.0	ARG2;CCL2;GSS;H1-0;HOXA5;IER3;NECAP1;TPM2;TUBA8;ZNF609
CellMarker2	Type 3 dendritic cell (DC3)	10	10	10	1.0	CD14;CD163;CD1C;CD36;CLEC4E;FCER1A;FCN1;S100A8;S100A9;VCAN
PanglaoDB	Gastric chief cells	10	10	10	1.0	ANPEP;BHLHA15;CHIA;CHRM3;EGFR;KCNQ1;LEP;LGR5;PRKCZ;RAB3D
PanglaoDB	Glutaminergic neurons	10	10	10	1.0	GLS;GRIN1;GRIN2B;MEIS2;SLC17A6;SLC17A7;SLC17A8;SLC1A1;SLC1A2;SLC1A6
CellMarker2	CAR-T cell	9	9	9	1.0	BIRC3;BTK;CD19;MGA;NFKBIE;PLCG2;RIPK1;SF3B1;XPO1
CellMarker2	CD4+ cytotoxic T1 cell	9	9	9	1.0	CCL3;CCL4;CD27;CD28;CD3E;CD4;GZMB;NKG7;PRF1
CellMarker2	Capillary cell	9	9	9	1.0	ARL15;CA4;EMCN;FOS;IGFBP3;PRX;RGCC;SGK1;SPARC
CellMarker2	Claudin-low cell	9	9	9	1.0	CDH1;CLDN3;CLDN4;CLDN7;SNAI2;TWIST1;VIM;ZEB1;ZEB2
CellMarker2	Distal tubular cell	9	9	9	1.0	CALB1;CDH1;CKB;DEFB1;POU3F3;SLC12A3;SLC8A1;SOX9;UMOD
CellMarker2	Effector regulatory T(eTreg) cell	9	9	9	1.0	CD4;CD44;GNLY;GZMA;GZMH;ICOS;IL2RA;PRF1;SNAI1
CellMarker2	Endocardial cell	9	9	9	1.0	CDH5;ENG;GATA5;KLF2;MSX1;NFATC1;NOTCH4;TBX20;TBX3
CellMarker2	GZMK+ T cell	9	9	9	1.0	CD3D;CD69;CD8A;CD8B;GZMA;GZMH;GZMK;IFNG;LAG3
CellMarker2	Ganglion cell	9	9	9	1.0	ALCAM;CNTN2;EBF1;EBF3;GAP43;NEFM;NRN1;POU4F2;SNCG
CellMarker2	Glutamatergic neuron	9	9	9	1.0	BCL11B;BDNF;GRIN1;GRIN2B;OTX1;SATB2;SLC17A6;SLC17A7;TBR1
CellMarker2	Hepatic cell	9	9	9	1.0	ALB;APOB;APOE;ASGR1;ASS1;CYP2E1;HP;PCK1;TF
CellMarker2	Hepatic stellate cell	9	9	9	1.0	DCN;FOXF1;FRZB;GEM;HGF;HLX;LHX2;PDGFRA;PDGFRB
CellMarker2	Lake et al.Science.Ex5	9	9	9	1.0	ABCC9;ACOT11;ADTRP;ARSJ;IFITM10;IL1RAPL2;RCSD1;RNF182;TLL1
CellMarker2	Limbal stem cell	9	9	9	1.0	ABCG2;ITGA9;KRT14;KRT15;KRT19;KRT5;SOD2;TP63;VIM
CellMarker2	Mature dendritic cell	9	9	9	1.0	CCL19;CCL21;CCR7;CD14;CD1C;CD80;CD83;LAMP3;NFKB1
CellMarker2	Memory Stem Cell(Tscm)	9	9	9	1.0	CCR7;CD27;CD28;CXCR3;FAS;IL2RB;IL7R;ITGAL;SELL
CellMarker2	Multipotent retinal progenitor cell	9	9	9	1.0	ATP1A2;BMP7;GJA1;IGFBP5;JAG1;LIN28A;LIN28B;PFN1;TMSB10
CellMarker2	Muscle cell	9	9	9	1.0	ACTA2;ACTC1;APLNR;HAND1;MCAM;MYH11;MYL9;TNNC2;TTN
CellMarker2	Myocyte	9	9	9	1.0	ACTA1;MYH1;MYH2;MYH3;MYH6;MYH7;MYO18B;MYOD1;MYOG
CellMarker2	Natural killer CD56 dim cell	9	9	9	1.0	GTF3C1;GZMB;IL21R;KIR2DL3;KIR2DS5;KIR3DL1;KIR3DL3;PMEPA1;S1PR5
CellMarker2	P53-like cell	9	9	9	1.0	ACTC1;ACTG2;CNN1;DES;FLNC;MFAP4;MYH11;PCP4;PGM5
CellMarker2	Paget cell	10	9	9	1.0	AR;GATA3;KRT7;KRT8;MMP9;MYD88;PDPN;PIP;VIM
CellMarker2	Panneuron	9	9	9	1.0	CALY;DCLK2;EEF1A2;KCNIP2;KIF1A;NEFL;SERPINF1;SNAP25;STMN2
CellMarker2	Pelvic epithelial cell	9	9	9	1.0	DUOX2;KRT17;LCN2;MUC4;S100A9;S100P;SAA1;SAA2;SLPI
CellMarker2	Prospermatogonia	9	9	9	1.0	DDX4;MAGEB2;MAGEC2;MORC1;NANOS2;PAGE2B;PIWIL4;RHOXF1;TEX15
CellMarker2	Regulatory B(Breg) cell	9	9	9	1.0	CD19;CD1D;CD24;CD27;CD38;CD5;IL10;IL2RA;TFRC
CellMarker2	Regulatory CD4+ T cell	9	9	9	1.0	CD3D;CD3E;CD4;CTLA4;FOXP3;GEM;IL2RA;TIGIT;TNFRSF4
CellMarker2	Rod cell	9	9	9	1.0	CNGA1;GNAT1;GNGT1;NR2E3;NRL;PDE6A;PPEF2;RHO;SAG
CellMarker2	Thymus seeding progenitor (TSP)	11	9	9	1.0	ARL6IP5;CCR7;CD164;CD53;EVL;HOPX;HOXA10;HOXA9;LTB
PanglaoDB	Decidual cells	10	9	9	1.0	AREG;CST7;CTSW;IGFBP1;IL32;KLRC1;PRL;XCL1;XCL2
PanglaoDB	Myofibroblasts	9	9	9	1.0	ACTA2;CALD1;CDH11;DES;GFAP;MYL9;PALLD;TAGLN;TNS1
PanglaoDB	Spermatozoa	9	9	9	1.0	ABCA1;ABHD2;GPR55;HSPA2;HVCN1;LDHC;ODF1;PRKAA2;SLC31A1
CellMarker2	Activated dendritic cell	8	8	8	1.0	BIRC3;CCL1;CCL22;CCR7;EBI3;IDO1;LAMP3;OAS3
CellMarker2	Activated langerhans cell	8	8	8	1.0	ARL4C;C15orf48;CD83;LMNA;MMP9;PIM3;PXDC1;STK17B
CellMarker2	Adipocyte progenitor cell	8	8	8	1.0	ALCAM;APOD;CCN5;CFD;COL1A2;LUM;MGP;THY1
CellMarker2	Adventitial cell	8	8	8	1.0	CD34;CD44;CSPG4;NCAM1;NT5E;PECAM1;PTPRC;THY1
CellMarker2	Bone marrow stem cell	8	8	8	1.0	ALCAM;CD14;CD34;CD44;ITGB1;NT5E;PTPRC;THY1
CellMarker2	CD4 T cell	8	8	8	1.0	CD3D;CD3E;CD3G;CD4;CD40LG;CD8A;CD8B;PTPRC
CellMarker2	CLEC10A+ dendritic cell	8	8	8	1.0	C1QA;C1QB;CD1C;CD74;CLEC10A;CST3;FCER1A;LYZ
CellMarker2	Cancer stem-like cell	8	8	8	1.0	ALCAM;ALDH1A1;ANPEP;CD44;CDH5;CXCR4;FUT4;PROM1
CellMarker2	Cartilage progenitor cell	8	8	8	1.0	BIRC5;CDC20;CDKN3;CENPF;CKAP2;MCAM;PCLAF;UBE2C
CellMarker2	Common myeloid progenitor cell	8	8	8	1.0	CD34;CD38;CD7;CSF2RB;CSF3R;FLT3;MME;THY1
CellMarker2	Corticotroph tumor cell	8	8	8	1.0	CHGB;EPCAM;PCSK1N;PITX1;POMC;RASD1;SCG2;TBX19
CellMarker2	Cytotoxic  lymphocyte	8	8	8	1.0	CD27;CD3G;HSH2D;ICOS;ITK;LAX1;TNFRSF9;ZNF683
CellMarker2	Definitive endoderm cell	9	8	8	1.0	CER1;CXCR4;EOMES;FOXA2;GATA6;LEFTY1;MIXL1;SOX17
CellMarker2	Dermal cell	8	8	8	1.0	APCDD1;CD34;DPP4;PTPRC;SFRP2;TCF4;THY1;WIF1
CellMarker2	Epicardial cell	8	8	8	1.0	COL1A1;GATA4;GATA6;PDGFRB;TBX18;TBX5;TCF21;WT1
CellMarker2	Epidermal stem cell	8	8	8	1.0	CD200;CD34;CD46;CSPG4;ITGA6;ITGB1;KRT15;YAP1
CellMarker2	Erythroblast	8	8	8	1.0	AHSP;ALAS2;CA1;GYPA;HBA2;HBB;HBE1;TFRC
CellMarker2	Erythroid cell	8	8	8	1.0	ALAS2;GATA1;GYPA;HBA1;HBA2;HBB;HBG1;TFRC
CellMarker2	Hemangioblast	8	8	8	1.0	ACE;CD34;CDH1;CDH5;EPHB4;KDR;PECAM1;PROM1
CellMarker2	Hepatoblast	8	8	8	1.0	AFP;DAPK3;DLK1;FXYD1;GJB1;HNF4A;PTPRC;TFRC
CellMarker2	Idiopathic pulmonary fibrosis myofibroblast	8	8	8	1.0	CALD1;CTHRC1;FBN1;FSTL1;POSTN;PPIC;RUNX1;SPARC
CellMarker2	Kupffer cell	8	8	8	1.0	C1QA;CD14;CD163;CD68;CLEC4F;FCGR2A;ITGB2;VSIG4
CellMarker2	Liver stem cell	8	8	8	1.0	EGF;GSTP1;H19;HGF;ITGB1;KRT19;NOTCH3;THY1
CellMarker2	Lymphatic endothelial cell	8	8	8	1.0	CCL21;CD34;FLT4;LYVE1;MMRN1;PDPN;PECAM1;PROX1
CellMarker2	Mature B cell	9	8	8	1.0	CD19;CD37;CD74;CD79A;DHX9;HLA-DRA;IL2RA;LYN
CellMarker2	Memory B cell precursor	8	8	8	1.0	BANK1;CCR6;CELF2;IFITM1;IFITM2;IFNGR1;RASGRP2;STAT1
CellMarker2	Mesenchymal glioblastoma cell	8	8	8	1.0	CD44;CHI3L1;COL1A1;COL1A2;DAB2;S100A1;TGFB1;THBS1
CellMarker2	Myofibroblastic cancer‐associated fibroblast (myCAF)	8	8	8	1.0	HOPX;MMP11;MYL9;POSTN;RGS5;TAGLN;TPM1;TPM2
CellMarker2	Myoid cell	8	8	8	1.0	ACTA2;BEX1;DES;MYH11;MYL9;MYOD1;MYOG;PTCH1
CellMarker2	Naive T cell	8	8	8	1.0	CCR5;CCR7;CD27;CD4;CD8A;CD8B;IL7R;SELL
CellMarker2	Natural killer CD56 bright cell	8	8	8	1.0	DUSP4;FOXJ1;MADD;MPPED1;PLA2G6;RRAD;TRAPPC9;XCL1
CellMarker2	Polymorphonuclear myeloid-derived suppressor(PMN-MDSC) cell	8	8	8	1.0	ARG1;CAMP;ITGAM;LCN2;MMP8;OLR1;S100A8;S100A9
CellMarker2	Primitive vesicle cell	9	8	8	1.0	CAMK2A;DACH2;DSC1;KIRREL2;KREMEN2;RFPL1;RSPO1;WFIKKN1
CellMarker2	Pyramidal cell	8	8	8	1.0	CD3E;DLG4;EMX1;FEZF2;MAP2;PCP2;POU3F1;TBR1
CellMarker2	Renal vesicle & comma-shaped body cell	8	8	8	1.0	CCND1;EMID1;KLK6;LAMP5;LHX1;PAX8;PCP4;SFRP2
CellMarker2	Subpallium cell	8	8	8	1.0	ANGPT2;ETV1;LHX6;MEIS2;NKX2-1;NR2F1;NR2F2;ZFHX3
CellMarker2	Thymic epithelial cell (TEC)	8	8	8	1.0	CCL25;CXCL12;DLL4;FOXN1;KRT5;KRT8;PRSS16;PSMB11
CellMarker2	Transitional B cell	8	8	8	1.0	CD19;CD24;CD27;CD38;CD5;MME;MS4A1;PTPRC
CellMarker2	hMSC-treated B cell	8	8	8	1.0	CD24;CD27;CD38;CD40;CD5;CR2;FCER2;SPN
PanglaoDB	Adrenergic neurons	8	8	8	1.0	DBH;DDC;NPFF;PNMT;SLC12A7;SLC18A2;SYT1;TH
PanglaoDB	Noradrenergic neurons	8	8	8	1.0	DBH;DDC;SLC18A2;SLC18A3;SLC39A11;SLC6A2;SLC9B2;TH
PanglaoDB	Osteoclast precursor cells	8	8	8	1.0	CYSLTR1;MITF;NFKB1;NFKB2;TLR4;TNFRSF11A;TRAF6;TREM2
PanglaoDB	Parathyroid chief cells	8	8	8	1.0	CASR;CYP27B1;FGFR1;KL;LRP2;PTH;RAB3A;VDR
PanglaoDB	Reticulocytes	8	8	8	1.0	CD36;FOLR1;ITGA4;RUVBL1;SLC11A2;TFRC;UBE2O;UCP3
PanglaoDB	Serotonergic neurons	8	8	8	1.0	DDC;ESM1;FEV;SLC18A2;SLC22A3;SLC6A4;TPH1;TPH2
CellMarker2	Activated natural killer cell	7	7	7	1.0	B3GAT1;CD2;CD69;KLRC2;LILRB1;NCAM1;NCR1
CellMarker2	Amacrine cell	7	7	7	1.0	C1QL2;CALB1;CHAT;CRABP1;GAD1;GAD2;TFAP2B
CellMarker2	CCR7+ dendritic cell	7	7	7	1.0	BIRC3;CCL22;CCR7;CD83;FSCN1;IDO1;LAMP3
CellMarker2	CD4+ central memory like T (Tcm-like) cell	7	7	7	1.0	CCR7;CD27;CD28;CD3E;CD4;SELL;TCF7
CellMarker2	CD4+ cytotoxic T2 cell	7	7	7	1.0	CCL5;CD27;CD28;CD3E;CD4;GZMB;NKG7
CellMarker2	CD40LG+ T helper cell	7	7	7	1.0	CD3D;CD40LG;CD69;GZMA;GZMH;GZMK;IFNG
CellMarker2	CD56dim Natural killer cell	7	7	7	1.0	ATP1B3;B3GAT1;BSG;CD58;CX3CR1;CXCR1;HLA-E
CellMarker2	Cardiosphere-derived cell	7	7	7	1.0	CXCL1;CXCL6;CXCL8;GATA4;IL1B;NKX2-5;TBX5
CellMarker2	Cardiovascular progenitor cell	7	7	7	1.0	ANPEP;FLT1;FLT4;HAND1;ISL1;NKX2-5;PDGFRA
CellMarker2	Cytotoxic lymphocyte	7	7	7	1.0	CD8A;EOMES;FGFBP2;GNLY;KLRC3;KLRC4;KLRD1
CellMarker2	Dendritic cell 2A	7	7	7	1.0	AREG;CD1C;CD3E;CLEC10A;CLEC4A;FCER1A;LTB
CellMarker2	Dividing T cell	7	7	7	1.0	ACTG1;CD3D;CORO1A;GAPDH;HMGB2;IL7R;TUBA1B
CellMarker2	Effector chondrocyte	7	7	7	1.0	CHRDL2;CYSTM1;DSC2;KIF9;RARRES2;TF;TPM4
CellMarker2	Finally highly effector (TEMRA) memory T cell	7	7	7	1.0	CCL4;CCL5;CST7;GNLY;GZMA;GZMH;NKG7
CellMarker2	Follicular cell	7	7	7	1.0	BANK1;CD19;CD74;HLA-DRA;NKX2-1;PAX8;VPREB3
CellMarker2	Germinal center cell	7	7	7	1.0	BANK1;BCL6;CD19;CD74;HLA-DRA;MEF2B;VPREB3
CellMarker2	Globose basal cell	7	7	7	1.0	ASCL1;CXCR4;EZH2;HES6;NEUROD1;NEUROG1;SOX2
CellMarker2	IL7R T helper cell	7	7	7	1.0	CD3D;CD40LG;CD69;GZMA;GZMH;GZMK;IFNG
CellMarker2	Immature neutrophil	7	7	7	1.0	CD101;CEACAM8;CST3;CTSS;FCGR3A;FUT4;TOP2A
CellMarker2	Innate Lymphoid cell	7	7	7	1.0	AREG;DDIT4;GNLY;ID2;IL7R;KLRB1;SOX4
CellMarker2	Intermediate monocyte	7	7	7	1.0	CD14;CD33;CEACAM8;FCGR3A;FUT4;IL3RA;S100A8
CellMarker2	Lake et al.Science.In5	7	7	7	1.0	FREM2;HCRTR2;MYB;PDGFD;TMEM255A;TOX;TXK
CellMarker2	Lymphangioleiomyomatosis cell(LAMcore)	7	7	7	1.0	ACTA2;CTSK;ESR1;MYH11;PGR;PMEL;VEGFD
CellMarker2	M1 microglial cell	7	7	7	1.0	CSF1R;CX3CR1;FCGR3A;P2RY12;P2RY13;TREM2;TYROBP
CellMarker2	Malignant cell	7	7	7	1.0	CD14;CD3D;EPCAM;FXYD2;KRT19;KRT5;TP63
CellMarker2	Merkel cell	7	7	7	1.0	ATOH1;ISL1;KRT18;KRT20;KRT8;NCAM1;SOX2
CellMarker2	Multipotent mesenchymal stroma cell	7	7	7	1.0	CD14;CD19;CD34;NGFR;NT5E;PTPRC;THY1
CellMarker2	Neural cell	7	7	7	1.0	FZD3;MAP2;NES;OTX2;PAX6;PTN;SOX1
CellMarker2	Non PT tubular cell	7	7	7	1.0	AQP2;KRT17;SLC12A1;SLC24A1;SLC4A1;UMOD;UPK3A
CellMarker2	Ovarian cell	7	7	7	1.0	ALDH1A1;CD44;EPCAM;KLK6;MMP7;NECTIN3;PROM1
CellMarker2	Panvascular cell	7	7	7	1.0	ACKR1;CLEC14A;CLEC1A;ENG;ESAM;ITM2A;PCDH17
CellMarker2	Papillary fibroblast	7	7	7	1.0	APCDD1;COL23A1;COL6A1;DPP4;NTN1;PDPN;PTGDS
CellMarker2	Parietal progenitor cell	7	7	7	1.0	ANXA1;CFH;FGD5;FKBP14;H6PD;HBB;KERA
CellMarker2	Pretubular aggregate cell	7	7	7	1.0	CALCA;CCND1;LHX1;MACROH2A1;RAN;RANBP1;WNT4
CellMarker2	Quiescent T stem cell	7	7	7	1.0	CD27;IL7R;KLF2;LEF1;S1PR1;SELL;TCF7
CellMarker2	Spermatogonium	7	7	7	1.0	ITGB1;KIT;NR6A1;SOHLH2;SSX3;SYCE3;SYCP3
CellMarker2	Squamous-differentiation cell	7	7	7	1.0	DSC1;DSC2;DSC3;DSG1;DSG3;S100A7;S100A8
CellMarker2	Sympathoadrenal cell	7	7	7	1.0	CARTPT;GATA3;HAND1;ISL1;PHOX2A;PHOX2B;STMN2
CellMarker2	T helper9 (Th9) cell	7	7	7	1.0	CD4;GATA3;IL10;IL4;IL9;IRF4;STAT6
CellMarker2	Tissue resident macrophage	7	7	7	1.0	AMY2A;CELA3A;INS;KLF4;PRSS1;PTPRC;SIGLEC1
CellMarker2	Unrestricted somatic stem cell	7	7	7	1.0	ALCAM;CD34;CD44;NT5E;PECAM1;PTPRC;THY1
CellMarker2	Ureteric bud cell	7	7	7	1.0	CLDN6;KRT18;KRT8;LAMA1;MMP7;NMU;RET
CellMarker2	Venous cell	7	7	7	1.0	EMCN;EPHB4;FOS;ICAM1;LRG1;NR2F2;NRP2
CellMarker2	lmmLeydig cell	7	7	7	1.0	CFD;DCN;DLK1;IGF1;IGF2;NR2F2;SFRP1
PanglaoDB	Cholinergic neurons	7	7	7	1.0	ACHE;ACLY;BRCA1;CHAT;SLC18A3;SLC5A7;TAC1
PanglaoDB	Kidney progenitor cells	7	7	7	1.0	CITED1;EYA1;OSR1;PAX2;SALL1;SIX2;WT1
PanglaoDB	Salivary mucous cells	7	7	7	1.0	CNN1;KRT14;KRT17;MUCL1;MYH11;PIP;THBS1
PanglaoDB	T cytotoxic cells	8	7	7	1.0	CD2;CD27;CD28;CD5;CD69;CD8A;GZMB
CellMarker2	Activated tissue resident memory CD8+ T cell	6	6	6	1.0	CD69;CD8A;CXCR5;FAS;FCGR3A;ITGAE
CellMarker2	Alveolar cell Type 1	6	6	6	1.0	AGER;EPCAM;PDPN;RTKN2;SFTPC;SLPI
CellMarker2	Alveolar cell Type 2	6	6	6	1.0	ABCA3;AGER;EPCAM;SFTPB;SFTPC;SLPI
CellMarker2	Alveolar epithelial cell Type 2	6	6	6	1.0	HHIP;NAPSA;SFTPA1;SFTPB;SFTPC;SFTPD
CellMarker2	Atypical memory B cell	6	6	6	1.0	CD19;CD27;CR2;FCRL5;MME;MS4A1
CellMarker2	Basal progenitor cell	6	6	6	1.0	ACTG2;CD24;CD44;ITGA6;MYLK;WIF1
CellMarker2	CD16+ dendritic cell	6	6	6	1.0	CD14;CD33;CEACAM8;FCGR3A;FUT4;IL3RA
CellMarker2	CD4-CD28+ T cell	6	6	6	1.0	B3GAT1;BCL2;FAS;IL2RA;ITGB2;TNFRSF8
CellMarker2	CD4-CD28- T cell	6	6	6	1.0	B3GAT1;BCL2;FAS;IL2RA;ITGB2;TNFRSF8
CellMarker2	Chief cell	6	6	6	1.0	CBLIF;LIPF;PGA3;PGA4;PGA5;PGC
CellMarker2	Chromaffin cell	6	6	6	1.0	CHGB;CHRNA3;CHRNB4;NCAM1;NPY;TH
CellMarker2	Cranial neural crest cell	6	6	6	1.0	MPZ;PAX3;PLP1;POSTN;SOX10;TFAP2A
CellMarker2	Cytotoxic double-positive T cell	6	6	6	1.0	FGFBP2;GNLY;GZMB;GZMH;KLRG1;TNF
CellMarker2	Deep layer neuron	6	6	6	1.0	BCL11B;CRYM;FEZF2;FOXP2;SOX5;TBR1
CellMarker2	Dendritic cell lineage	6	6	6	1.0	AXL;CD2;CD33;IL3RA;SIGLEC6;SIRPA
CellMarker2	Dopaminergic neuron	6	6	6	1.0	FOLR1;FOXA2;KCNJ6;LMX1B;NR4A2;TH
CellMarker2	Epidermal cell	6	6	6	1.0	ITGA6;KRT1;KRT10;KRT14;LEF1;WNT6
CellMarker2	Extravillous trophoblast	6	6	6	1.0	CD9;HLA-G;ITGA1;ITGA5;MMP2;MMP9
CellMarker2	Hematopoietic precursor cell	6	6	6	1.0	CD14;CD34;IL3RA;KIT;PTPRC;THY1
CellMarker2	Hepatic progenitor cell	6	6	6	1.0	CD24;EPCAM;JAG1;KRT19;SOX9;TACSTD2
CellMarker2	Homeostatic microglial cell	6	6	6	1.0	ADGRG1;CX3CR1;GPR183;GPR34;P2RY12;P2RY13
CellMarker2	Immature myeloid cell	6	6	6	1.0	CD14;CD33;CEACAM8;FCGR3A;FUT4;IL3RA
CellMarker2	Intermediate monocyte cell	6	6	6	1.0	APOBEC3A;CD14;FCGR3A;GBP4;MARCKSL1;MARCO
CellMarker2	Intermediate progenitor cell	6	6	6	1.0	ASCL1;EOMES;NEUROD4;NEUROD6;PPP1R17;SOX4
CellMarker2	Interstitial progenitor cell	6	6	6	1.0	CENPK;FOXD1;GDNF;PCLAF;RRM2;TYMS
CellMarker2	Lake et al.Science.In4	6	6	6	1.0	ADAMTS2;FREM1;KIT;MYH11;PDGFRA;TRPC3
CellMarker2	Lake et al.Science.In7	6	6	6	1.0	AOX1;COL24A1;DSP;HPGD;PLD1;STK32B
CellMarker2	Lung epithelial cell	7	6	6	1.0	ABCA3;LPCAT1;NAPSA;SFTPB;SFTPC;SLC34A2
CellMarker2	Lymph node cell	6	6	6	1.0	CD27;CD38;ENTPD1;FAS;NT5E;RB1
CellMarker2	Mature osteoblast	6	6	6	1.0	BGLAP;CALR;MMP9;NFATC1;SPARC;SPP1
CellMarker2	Megakaryocyte-erythroid progenitor	6	6	6	1.0	CD34;CD38;CD7;FLT3;IL3RA;MME
